"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
929,"2018-01-23 17:51:39.2240","2018-01-23 18:07:08.5890",128,"MacDougal St & Prince St",40.72710258,-74.00297088,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,27292,"Subscriber",1983,1
305,"2018-01-23 18:00:05.4630","2018-01-23 18:05:10.8690",128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,15798,"Subscriber",1991,1
449,"2018-01-23 18:01:04.5740","2018-01-23 18:08:34.1870",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,32225,"Subscriber",1968,1
278,"2018-01-23 18:06:10.9520","2018-01-23 18:10:49.8150",128,"MacDougal St & Prince St",40.72710258,-74.00297088,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,27189,"Subscriber",1983,1
865,"2018-01-23 18:08:34.6110","2018-01-23 18:23:00.3030",128,"MacDougal St & Prince St",40.72710258,-74.00297088,502,"Henry St & Grand St",40.714215,-73.981346,30446,"Subscriber",1962,2
965,"2018-01-23 18:09:05.2620","2018-01-23 18:25:10.8550",128,"MacDougal St & Prince St",40.72710258,-74.00297088,527,"E 33 St & 2 Ave",40.744023,-73.976056,32094,"Subscriber",1994,2
1043,"2018-01-23 18:09:57.8770","2018-01-23 18:27:21.3790",128,"MacDougal St & Prince St",40.72710258,-74.00297088,438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,15914,"Subscriber",1976,1
226,"2018-01-23 18:20:45.9290","2018-01-23 18:24:31.9300",128,"MacDougal St & Prince St",40.72710258,-74.00297088,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,26451,"Subscriber",1953,2
458,"2018-01-23 18:25:07.8610","2018-01-23 18:32:46.4130",128,"MacDougal St & Prince St",40.72710258,-74.00297088,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,19613,"Subscriber",1989,1
408,"2018-01-23 18:38:27.4440","2018-01-23 18:45:15.7040",128,"MacDougal St & Prince St",40.72710258,-74.00297088,229,"Great Jones St",40.72743423,-73.99379025,20845,"Subscriber",1986,2
1774,"2018-01-23 18:42:27.3200","2018-01-23 19:12:01.4900",128,"MacDougal St & Prince St",40.72710258,-74.00297088,353,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,16104,"Subscriber",1984,1
327,"2018-01-23 18:47:53.7020","2018-01-23 18:53:21.1710",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,25782,"Subscriber",1986,1
901,"2018-01-23 18:49:53.1870","2018-01-23 19:04:54.3800",128,"MacDougal St & Prince St",40.72710258,-74.00297088,472,"E 32 St & Park Ave",40.7457121,-73.98194829,30591,"Subscriber",1993,1
1478,"2018-01-23 18:51:35.3020","2018-01-23 19:16:14.1610",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3315,"Henry St & Degraw St",40.6847514,-73.99917254,28397,"Subscriber",1971,1
598,"2018-01-23 19:18:22.2650","2018-01-23 19:28:20.3320",128,"MacDougal St & Prince St",40.72710258,-74.00297088,382,"University Pl & E 14 St",40.73492695,-73.99200509,14653,"Subscriber",1973,1
2174,"2018-01-23 19:22:07.0340","2018-01-23 19:58:21.6100",128,"MacDougal St & Prince St",40.72710258,-74.00297088,344,"Monroe St & Bedford Ave",40.6851443,-73.95380904,32801,"Subscriber",1979,0
268,"2018-01-23 19:37:18.6470","2018-01-23 19:41:47.5800",128,"MacDougal St & Prince St",40.72710258,-74.00297088,369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,31602,"Subscriber",1966,1
761,"2018-01-23 19:55:48.0160","2018-01-23 20:08:29.3430",128,"MacDougal St & Prince St",40.72710258,-74.00297088,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,19979,"Subscriber",1986,2
547,"2018-01-23 19:57:03.8970","2018-01-23 20:06:10.9500",128,"MacDougal St & Prince St",40.72710258,-74.00297088,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,21074,"Subscriber",1993,1
867,"2018-01-23 19:59:35.2250","2018-01-23 20:14:03.1850",128,"MacDougal St & Prince St",40.72710258,-74.00297088,502,"Henry St & Grand St",40.714215,-73.981346,16619,"Subscriber",1956,1
367,"2018-01-23 20:00:33.1090","2018-01-23 20:06:40.5050",128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,18926,"Subscriber",1986,1
424,"2018-01-23 20:02:28.0940","2018-01-23 20:09:32.7000",128,"MacDougal St & Prince St",40.72710258,-74.00297088,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,20556,"Subscriber",1984,1
498,"2018-01-23 20:05:10.1080","2018-01-23 20:13:28.7910",128,"MacDougal St & Prince St",40.72710258,-74.00297088,229,"Great Jones St",40.72743423,-73.99379025,31786,"Subscriber",1958,2
422,"2018-01-23 20:12:21.8830","2018-01-23 20:19:24.8500",128,"MacDougal St & Prince St",40.72710258,-74.00297088,276,"Duane St & Greenwich St",40.71748752,-74.0104554,31602,"Subscriber",1994,2
266,"2018-01-23 20:21:34.3790","2018-01-23 20:26:00.8140",128,"MacDougal St & Prince St",40.72710258,-74.00297088,79,"Franklin St & W Broadway",40.71911552,-74.00666661,33384,"Subscriber",1964,1
627,"2018-01-23 20:27:02.9530","2018-01-23 20:37:30.3840",128,"MacDougal St & Prince St",40.72710258,-74.00297088,401,"Allen St & Rivington St",40.72019576,-73.98997825,17078,"Subscriber",1970,1
577,"2018-01-23 20:27:05.1710","2018-01-23 20:36:42.6830",128,"MacDougal St & Prince St",40.72710258,-74.00297088,312,"Allen St & Stanton St",40.722055,-73.989111,31600,"Subscriber",1990,1
359,"2018-01-23 20:32:38.1420","2018-01-23 20:38:37.9190",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,15626,"Subscriber",1987,1
306,"2018-01-23 20:42:05.4450","2018-01-23 20:47:12.1540",128,"MacDougal St & Prince St",40.72710258,-74.00297088,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,21192,"Subscriber",1963,1
502,"2018-01-23 20:42:41.8270","2018-01-23 20:51:04.6040",128,"MacDougal St & Prince St",40.72710258,-74.00297088,382,"University Pl & E 14 St",40.73492695,-73.99200509,19370,"Subscriber",1991,1
317,"2018-01-23 20:47:52.7510","2018-01-23 20:53:10.2260",128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,15357,"Subscriber",1984,1
367,"2018-01-23 21:19:17.0030","2018-01-23 21:25:24.4010",128,"MacDougal St & Prince St",40.72710258,-74.00297088,320,"Leonard St & Church St",40.717571,-74.005549,31115,"Subscriber",1993,2
381,"2018-01-23 21:55:03.2760","2018-01-23 22:01:25.0930",128,"MacDougal St & Prince St",40.72710258,-74.00297088,146,"Hudson St & Reade St",40.71625008,-74.0091059,16544,"Subscriber",1984,1
652,"2018-01-23 21:57:47.7710","2018-01-23 22:08:40.4990",128,"MacDougal St & Prince St",40.72710258,-74.00297088,509,"9 Ave & W 22 St",40.7454973,-74.00197139,32803,"Subscriber",1990,2
755,"2018-01-23 22:16:38.3430","2018-01-23 22:29:13.4210",128,"MacDougal St & Prince St",40.72710258,-74.00297088,361,"Allen St & Hester St",40.71605866,-73.99190759,25105,"Customer",1969,0
1374,"2018-01-23 22:22:48.6710","2018-01-23 22:45:43.1740",128,"MacDougal St & Prince St",40.72710258,-74.00297088,2023,"E 55 St & Lexington Ave",40.75968085,-73.97031366,19931,"Subscriber",1987,1
720,"2018-01-23 22:29:58.7330","2018-01-23 22:41:59.2760",128,"MacDougal St & Prince St",40.72710258,-74.00297088,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,18406,"Subscriber",1981,1
799,"2018-01-23 22:59:42.4560","2018-01-23 23:13:02.1340",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3002,"South End Ave & Liberty St",40.711512,-74.015756,31115,"Subscriber",1965,1
335,"2018-01-23 23:32:10.9690","2018-01-23 23:37:46.6290",128,"MacDougal St & Prince St",40.72710258,-74.00297088,251,"Mott St & Prince St",40.72317958,-73.99480012,15943,"Subscriber",1967,1
523,"2018-01-23 23:37:36.2530","2018-01-23 23:46:19.7920",128,"MacDougal St & Prince St",40.72710258,-74.00297088,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,29881,"Subscriber",1994,1
530,"2018-01-23 23:37:48.8940","2018-01-23 23:46:39.0030",128,"MacDougal St & Prince St",40.72710258,-74.00297088,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,31786,"Subscriber",1993,1
698,"2018-01-24 00:16:14.7010","2018-01-24 00:27:53.5640",128,"MacDougal St & Prince St",40.72710258,-74.00297088,279,"Peck Slip & Front St",40.707873,-74.00167,25035,"Subscriber",1960,2
102,"2018-01-24 06:20:24.5150","2018-01-24 06:22:07.3000",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,16839,"Subscriber",1960,1
1173,"2018-01-24 06:37:37.6870","2018-01-24 06:57:11.2880",128,"MacDougal St & Prince St",40.72710258,-74.00297088,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,18346,"Subscriber",1970,2
324,"2018-01-24 06:39:28.7590","2018-01-24 06:44:53.6170",128,"MacDougal St & Prince St",40.72710258,-74.00297088,328,"Watts St & Greenwich St",40.72405549,-74.00965965,33460,"Subscriber",1994,2
441,"2018-01-24 07:00:35.0690","2018-01-24 07:07:56.2280",128,"MacDougal St & Prince St",40.72710258,-74.00297088,309,"Murray St & West St",40.7149787,-74.013012,30841,"Subscriber",1989,1
520,"2018-01-24 07:18:53.7220","2018-01-24 07:27:34.2010",128,"MacDougal St & Prince St",40.72710258,-74.00297088,309,"Murray St & West St",40.7149787,-74.013012,25715,"Subscriber",1977,1
606,"2018-01-24 07:48:02.8000","2018-01-24 07:58:08.9790",128,"MacDougal St & Prince St",40.72710258,-74.00297088,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,31154,"Subscriber",1978,1
2428,"2018-01-24 07:55:28.3270","2018-01-24 08:35:57.1090",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3536,"W 116 St & Broadway",40.8082,-73.9641,31780,"Subscriber",1968,2
339,"2018-01-24 07:58:01.8150","2018-01-24 08:03:41.3930",128,"MacDougal St & Prince St",40.72710258,-74.00297088,257,"Lispenard St & Broadway",40.71939226,-74.00247214,15890,"Subscriber",1974,1
1029,"2018-01-24 08:04:18.6130","2018-01-24 08:21:27.8020",128,"MacDougal St & Prince St",40.72710258,-74.00297088,304,"Broadway & Battery Pl",40.70463334,-74.01361706,33071,"Subscriber",1989,2
717,"2018-01-24 08:12:59.2390","2018-01-24 08:24:56.3390",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,29714,"Subscriber",1990,2
437,"2018-01-24 08:15:51.7780","2018-01-24 08:23:09.5880",128,"MacDougal St & Prince St",40.72710258,-74.00297088,309,"Murray St & West St",40.7149787,-74.013012,32132,"Subscriber",1991,1
500,"2018-01-24 08:16:24.2530","2018-01-24 08:24:44.2690",128,"MacDougal St & Prince St",40.72710258,-74.00297088,382,"University Pl & E 14 St",40.73492695,-73.99200509,17246,"Subscriber",1954,2
500,"2018-01-24 08:16:26.7930","2018-01-24 08:24:47.3560",128,"MacDougal St & Prince St",40.72710258,-74.00297088,382,"University Pl & E 14 St",40.73492695,-73.99200509,30170,"Subscriber",1956,1
335,"2018-01-24 08:17:19.4530","2018-01-24 08:22:54.4910",128,"MacDougal St & Prince St",40.72710258,-74.00297088,2010,"Grand St & Greene St",40.72165481,-74.00234737,28800,"Subscriber",1975,1
474,"2018-01-24 08:22:07.5010","2018-01-24 08:30:02.0790",128,"MacDougal St & Prince St",40.72710258,-74.00297088,309,"Murray St & West St",40.7149787,-74.013012,32112,"Subscriber",1991,1
1163,"2018-01-24 08:24:54.6010","2018-01-24 08:44:18.3080",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3085,"Roebling St & N 4 St",40.71469,-73.95739,32510,"Subscriber",1972,1
1438,"2018-01-24 08:27:29.3740","2018-01-24 08:51:27.8340",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,31659,"Subscriber",1980,1
558,"2018-01-24 08:41:34.3450","2018-01-24 08:50:52.6950",128,"MacDougal St & Prince St",40.72710258,-74.00297088,386,"Centre St & Worth St",40.71494807,-74.00234482,30717,"Subscriber",1980,2
461,"2018-01-24 08:52:32.7990","2018-01-24 09:00:14.7970",128,"MacDougal St & Prince St",40.72710258,-74.00297088,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,27095,"Subscriber",1992,2
864,"2018-01-24 09:03:13.9960","2018-01-24 09:17:38.4220",128,"MacDougal St & Prince St",40.72710258,-74.00297088,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,24993,"Subscriber",1986,1
65,"2018-01-24 09:06:52.2370","2018-01-24 09:07:57.2580",128,"MacDougal St & Prince St",40.72710258,-74.00297088,128,"MacDougal St & Prince St",40.72710258,-74.00297088,31382,"Subscriber",1987,2
914,"2018-01-24 09:10:26.3840","2018-01-24 09:25:41.3420",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,31382,"Subscriber",1990,2
377,"2018-01-24 09:11:08.9320","2018-01-24 09:17:26.8160",128,"MacDougal St & Prince St",40.72710258,-74.00297088,229,"Great Jones St",40.72743423,-73.99379025,25622,"Subscriber",1953,1
937,"2018-01-24 09:11:54.0050","2018-01-24 09:27:31.9730",128,"MacDougal St & Prince St",40.72710258,-74.00297088,304,"Broadway & Battery Pl",40.70463334,-74.01361706,26773,"Subscriber",1987,2
589,"2018-01-24 09:20:50.5140","2018-01-24 09:30:40.0110",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3002,"South End Ave & Liberty St",40.711512,-74.015756,28800,"Subscriber",1991,1
594,"2018-01-24 09:25:47.6380","2018-01-24 09:35:42.5060",128,"MacDougal St & Prince St",40.72710258,-74.00297088,412,"Forsyth St & Canal St",40.7158155,-73.99422366,16338,"Subscriber",1981,1
1146,"2018-01-24 09:40:04.1420","2018-01-24 09:59:10.8260",128,"MacDougal St & Prince St",40.72710258,-74.00297088,359,"E 47 St & Park Ave",40.75510267,-73.97498696,31043,"Subscriber",1990,1
259,"2018-01-24 09:59:18.9440","2018-01-24 10:03:38.0820",128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,14718,"Subscriber",1962,1
482,"2018-01-24 10:23:39.9270","2018-01-24 10:31:42.5910",128,"MacDougal St & Prince St",40.72710258,-74.00297088,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,19907,"Subscriber",1951,1
364,"2018-01-24 10:29:11.6620","2018-01-24 10:35:16.3450",128,"MacDougal St & Prince St",40.72710258,-74.00297088,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,31430,"Subscriber",1994,1
707,"2018-01-24 10:46:09.2930","2018-01-24 10:57:56.8600",128,"MacDougal St & Prince St",40.72710258,-74.00297088,319,"Fulton St & Broadway",40.711066,-74.009447,27111,"Subscriber",1963,1
122,"2018-01-24 11:04:32.7280","2018-01-24 11:06:35.0890",128,"MacDougal St & Prince St",40.72710258,-74.00297088,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,32022,"Subscriber",1971,1
652,"2018-01-24 11:16:22.9870","2018-01-24 11:27:15.5300",128,"MacDougal St & Prince St",40.72710258,-74.00297088,317,"E 6 St & Avenue B",40.72453734,-73.98185424,30356,"Subscriber",1991,2
396,"2018-01-24 11:27:56.9620","2018-01-24 11:34:33.3590",128,"MacDougal St & Prince St",40.72710258,-74.00297088,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,14540,"Subscriber",1987,1
882,"2018-01-24 11:35:46.8680","2018-01-24 11:50:29.0150",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,30436,"Subscriber",1963,1
1189,"2018-01-24 12:18:19.3890","2018-01-24 12:38:09.0130",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,26678,"Subscriber",1989,1
346,"2018-01-24 12:19:38.6260","2018-01-24 12:25:25.2450",128,"MacDougal St & Prince St",40.72710258,-74.00297088,383,"Greenwich Ave & Charles St",40.735238,-74.000271,21713,"Subscriber",1970,1
657,"2018-01-24 12:20:07.3580","2018-01-24 12:31:05.2000",128,"MacDougal St & Prince St",40.72710258,-74.00297088,361,"Allen St & Hester St",40.71605866,-73.99190759,30262,"Subscriber",1971,1
244,"2018-01-24 12:40:01.1430","2018-01-24 12:44:05.5760",128,"MacDougal St & Prince St",40.72710258,-74.00297088,127,"Barrow St & Hudson St",40.73172428,-74.00674436,21520,"Subscriber",1948,1
434,"2018-01-24 12:45:13.1910","2018-01-24 12:52:27.8030",128,"MacDougal St & Prince St",40.72710258,-74.00297088,146,"Hudson St & Reade St",40.71625008,-74.0091059,33078,"Subscriber",1987,2
609,"2018-01-24 13:36:43.1700","2018-01-24 13:46:53.1380",128,"MacDougal St & Prince St",40.72710258,-74.00297088,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,28482,"Subscriber",1985,2
832,"2018-01-24 13:51:07.0220","2018-01-24 14:04:59.1380",128,"MacDougal St & Prince St",40.72710258,-74.00297088,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,31197,"Subscriber",1954,1
384,"2018-01-24 14:17:03.6180","2018-01-24 14:23:28.1140",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3435,"Grand St & Elizabeth St",40.718822,-73.99596,30548,"Subscriber",1975,1
334,"2018-01-24 14:37:03.2760","2018-01-24 14:42:37.8930",128,"MacDougal St & Prince St",40.72710258,-74.00297088,335,"Washington Pl & Broadway",40.72903917,-73.99404649,31032,"Subscriber",1988,1
222,"2018-01-24 14:37:03.6120","2018-01-24 14:40:46.5870",128,"MacDougal St & Prince St",40.72710258,-74.00297088,127,"Barrow St & Hudson St",40.73172428,-74.00674436,29709,"Subscriber",1969,2
175,"2018-01-24 14:42:16.1510","2018-01-24 14:45:12.1100",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,32004,"Subscriber",1965,2
1452,"2018-01-24 14:52:37.2440","2018-01-24 15:16:49.7340",128,"MacDougal St & Prince St",40.72710258,-74.00297088,387,"Centre St & Chambers St",40.71273266,-74.0046073,19836,"Customer",1969,0
1450,"2018-01-24 14:52:44.6400","2018-01-24 15:16:54.8350",128,"MacDougal St & Prince St",40.72710258,-74.00297088,387,"Centre St & Chambers St",40.71273266,-74.0046073,30504,"Customer",1969,0
628,"2018-01-24 15:20:21.5390","2018-01-24 15:30:50.4870",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,18569,"Subscriber",1986,2
444,"2018-01-24 15:26:34.2530","2018-01-24 15:33:58.4040",128,"MacDougal St & Prince St",40.72710258,-74.00297088,382,"University Pl & E 14 St",40.73492695,-73.99200509,32600,"Subscriber",1985,2
2648,"2018-01-24 15:36:17.0330","2018-01-24 16:20:25.5060",128,"MacDougal St & Prince St",40.72710258,-74.00297088,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,30859,"Subscriber",1982,1
2643,"2018-01-24 15:36:20.2290","2018-01-24 16:20:23.7770",128,"MacDougal St & Prince St",40.72710258,-74.00297088,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,30816,"Subscriber",1983,1
953,"2018-01-24 15:37:05.5090","2018-01-24 15:52:59.2330",128,"MacDougal St & Prince St",40.72710258,-74.00297088,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,29724,"Subscriber",1987,1
832,"2018-01-24 15:45:19.3270","2018-01-24 15:59:11.5890",128,"MacDougal St & Prince St",40.72710258,-74.00297088,459,"W 20 St & 11 Ave",40.746745,-74.007756,20030,"Subscriber",1990,1
299,"2018-01-24 15:46:58.5170","2018-01-24 15:51:58.3600",128,"MacDougal St & Prince St",40.72710258,-74.00297088,127,"Barrow St & Hudson St",40.73172428,-74.00674436,30469,"Subscriber",1985,1
310,"2018-01-24 16:12:12.2510","2018-01-24 16:17:22.2910",128,"MacDougal St & Prince St",40.72710258,-74.00297088,251,"Mott St & Prince St",40.72317958,-73.99480012,17638,"Subscriber",1984,1
394,"2018-01-24 16:18:35.6920","2018-01-24 16:25:09.6950",128,"MacDougal St & Prince St",40.72710258,-74.00297088,248,"Laight St & Hudson St",40.72185379,-74.00771779,32941,"Subscriber",1982,1
425,"2018-01-24 16:23:12.3660","2018-01-24 16:30:17.6220",128,"MacDougal St & Prince St",40.72710258,-74.00297088,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,31980,"Subscriber",1964,1
720,"2018-01-24 16:39:02.2210","2018-01-24 16:51:02.3680",128,"MacDougal St & Prince St",40.72710258,-74.00297088,509,"9 Ave & W 22 St",40.7454973,-74.00197139,33309,"Subscriber",1972,1
727,"2018-01-24 16:41:57.9330","2018-01-24 16:54:04.9930",128,"MacDougal St & Prince St",40.72710258,-74.00297088,360,"William St & Pine St",40.70717936,-74.00887308,26603,"Subscriber",1993,1
581,"2018-01-24 16:46:07.5770","2018-01-24 16:55:49.1010",128,"MacDougal St & Prince St",40.72710258,-74.00297088,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,17519,"Subscriber",1993,2
2236,"2018-01-24 16:48:21.8180","2018-01-24 17:25:38.3820",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3304,"6 Ave & 9 St",40.668127,-73.98377641,32392,"Subscriber",1979,1
629,"2018-01-24 16:48:21.2540","2018-01-24 16:58:50.3210",128,"MacDougal St & Prince St",40.72710258,-74.00297088,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,19789,"Subscriber",1991,2
440,"2018-01-24 16:49:36.0150","2018-01-24 16:56:56.8540",128,"MacDougal St & Prince St",40.72710258,-74.00297088,382,"University Pl & E 14 St",40.73492695,-73.99200509,20843,"Subscriber",1984,1
603,"2018-01-24 16:50:37.9900","2018-01-24 17:00:41.8390",128,"MacDougal St & Prince St",40.72710258,-74.00297088,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,17005,"Subscriber",1963,1
206,"2018-01-24 16:50:43.8100","2018-01-24 16:54:10.3430",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,18334,"Subscriber",1975,1
262,"2018-01-24 17:23:36.7010","2018-01-24 17:27:59.5500",128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,18054,"Subscriber",1991,1
2164,"2018-01-24 17:32:56.6930","2018-01-24 18:09:00.7000",128,"MacDougal St & Prince St",40.72710258,-74.00297088,530,"11 Ave & W 59 St",40.771522,-73.990541,32769,"Subscriber",1982,2
280,"2018-01-24 17:41:02.8730","2018-01-24 17:45:43.0960",128,"MacDougal St & Prince St",40.72710258,-74.00297088,383,"Greenwich Ave & Charles St",40.735238,-74.000271,20607,"Subscriber",1959,1
1819,"2018-01-24 18:05:37.5120","2018-01-24 18:35:57.3200",128,"MacDougal St & Prince St",40.72710258,-74.00297088,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,30229,"Subscriber",1980,2
419,"2018-01-24 18:13:05.2220","2018-01-24 18:20:04.2990",128,"MacDougal St & Prince St",40.72710258,-74.00297088,251,"Mott St & Prince St",40.72317958,-73.99480012,33213,"Subscriber",1971,1
530,"2018-01-24 18:17:36.3970","2018-01-24 18:26:26.4200",128,"MacDougal St & Prince St",40.72710258,-74.00297088,308,"St James Pl & Oliver St",40.71307916,-73.99851193,15130,"Subscriber",1977,1
414,"2018-01-24 18:19:54.2080","2018-01-24 18:26:48.7550",128,"MacDougal St & Prince St",40.72710258,-74.00297088,401,"Allen St & Rivington St",40.72019576,-73.98997825,33261,"Subscriber",1991,1
1044,"2018-01-24 18:20:46.9840","2018-01-24 18:38:11.1960",128,"MacDougal St & Prince St",40.72710258,-74.00297088,519,"Pershing Square North",40.751873,-73.977706,19832,"Subscriber",1976,1
1081,"2018-01-24 18:22:38.1160","2018-01-24 18:40:39.3990",128,"MacDougal St & Prince St",40.72710258,-74.00297088,242,"Carlton Ave & Flushing Ave",40.697787,-73.973736,25272,"Subscriber",1968,1
342,"2018-01-24 18:42:48.4220","2018-01-24 18:48:30.4460",128,"MacDougal St & Prince St",40.72710258,-74.00297088,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,24734,"Subscriber",1983,1
927,"2018-01-24 18:48:00.4660","2018-01-24 19:03:28.3770",128,"MacDougal St & Prince St",40.72710258,-74.00297088,527,"E 33 St & 2 Ave",40.744023,-73.976056,15937,"Subscriber",1994,2
1174,"2018-01-24 18:53:44.9500","2018-01-24 19:13:19.9380",128,"MacDougal St & Prince St",40.72710258,-74.00297088,340,"Madison St & Clinton St",40.71269042,-73.98776323,32556,"Subscriber",1988,1
511,"2018-01-24 19:20:34.6570","2018-01-24 19:29:05.9350",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,14663,"Subscriber",1992,2
656,"2018-01-24 19:39:12.0550","2018-01-24 19:50:08.3430",128,"MacDougal St & Prince St",40.72710258,-74.00297088,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,27189,"Subscriber",1986,0
644,"2018-01-24 19:49:08.8850","2018-01-24 19:59:52.9090",128,"MacDougal St & Prince St",40.72710258,-74.00297088,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,31472,"Subscriber",1980,2
222,"2018-01-24 20:05:55.9940","2018-01-24 20:09:38.1160",128,"MacDougal St & Prince St",40.72710258,-74.00297088,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,31067,"Subscriber",1992,1
253,"2018-01-24 20:26:11.7480","2018-01-24 20:30:24.9760",128,"MacDougal St & Prince St",40.72710258,-74.00297088,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,32901,"Subscriber",1990,2
1890,"2018-01-24 20:59:22.0510","2018-01-24 21:30:52.7380",128,"MacDougal St & Prince St",40.72710258,-74.00297088,460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,32747,"Subscriber",1974,1
544,"2018-01-24 22:07:41.3360","2018-01-24 22:16:46.2360",128,"MacDougal St & Prince St",40.72710258,-74.00297088,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,21025,"Subscriber",1984,2
347,"2018-01-24 23:44:37.8590","2018-01-24 23:50:25.7000",128,"MacDougal St & Prince St",40.72710258,-74.00297088,335,"Washington Pl & Broadway",40.72903917,-73.99404649,19024,"Subscriber",1991,1
298,"2018-01-25 05:38:24.0690","2018-01-25 05:43:23.0550",128,"MacDougal St & Prince St",40.72710258,-74.00297088,320,"Leonard St & Church St",40.717571,-74.005549,25451,"Subscriber",1971,1
434,"2018-01-25 06:57:46.9680","2018-01-25 07:05:01.0260",128,"MacDougal St & Prince St",40.72710258,-74.00297088,426,"West St & Chambers St",40.71754834,-74.01322069,32618,"Subscriber",1989,1
